j_day,host_spp,host_den
1147,squirrel,8
1148,deer,8
1148,mouse,100
1148,squirrel,8
1149,deer,8
1149,mouse,100
1149,squirrel,8
1150,deer,8
1150,mouse,100
1150,squirrel,8
1151,deer,8
1151,mouse,100
1151,squirrel,8
1152,deer,8
1152,mouse,100
1152,squirrel,8
1153,deer,8
1153,mouse,100
1153,squirrel,8
1154,deer,8
1154,mouse,100
1154,squirrel,8
1155,deer,8
1155,mouse,100
1155,squirrel,8
1156,deer,8
1156,mouse,100
1156,squirrel,8
1157,deer,8
1157,mouse,100
1157,squirrel,8
1158,deer,8
1158,mouse,100
1158,squirrel,8
1159,deer,8
1159,mouse,100
1159,squirrel,8
1160,deer,8
1160,mouse,100
1160,squirrel,8
1161,deer,8
1161,mouse,100
1161,squirrel,8
1162,deer,8
1162,mouse,100
1162,squirrel,8
1163,deer,8
1163,mouse,100
1163,squirrel,8
1164,deer,8
1164,mouse,100
1164,squirrel,8
1165,deer,8
1165,mouse,100
1165,squirrel,8
1166,deer,8
1166,mouse,100
1166,squirrel,8
1167,deer,8
1167,mouse,100
1167,squirrel,8
1168,deer,8
1168,mouse,100
1168,squirrel,8
1169,deer,8
1169,mouse,100
1169,squirrel,8
1170,deer,8
1170,mouse,100
1170,squirrel,8
1171,deer,8
1171,mouse,100
1171,squirrel,8
1172,deer,8
1172,mouse,100
1172,squirrel,8
1173,deer,8
1173,mouse,100
1173,squirrel,8
1174,deer,8
1174,mouse,100
1174,squirrel,8
1175,deer,8
1175,mouse,100
1175,squirrel,8
1176,deer,8
1176,mouse,100
1176,squirrel,8
1177,deer,8
1177,mouse,100
1177,squirrel,8
1178,deer,8
1178,mouse,100
1178,squirrel,8
1179,deer,8
1179,mouse,100
1179,squirrel,8
1180,deer,8
1180,mouse,100
1180,squirrel,8
1181,deer,8
1181,mouse,100
1181,squirrel,8
1182,deer,8
1182,mouse,100
1182,squirrel,8
1183,deer,8
1183,mouse,100
1183,squirrel,8
1184,deer,8
1184,mouse,100
1184,squirrel,8
1185,deer,8
1185,mouse,100
1185,squirrel,8
1186,deer,8
1186,mouse,100
1186,squirrel,8
1187,deer,8
1187,mouse,100
1187,squirrel,8
1188,deer,8
1188,mouse,100
1188,squirrel,8
1189,deer,8
1189,mouse,100
1189,squirrel,8
1190,deer,8
1190,mouse,100
1190,squirrel,8
1191,deer,8
1191,mouse,100
1191,squirrel,8
1192,deer,8
1192,mouse,100
1192,squirrel,8
1193,deer,8
1193,mouse,100
1193,squirrel,8
1194,deer,8
1194,mouse,100
1194,squirrel,8
1195,deer,8
1195,mouse,100
1195,squirrel,8
1196,deer,8
1196,mouse,100
1196,squirrel,8
1197,deer,8
1197,mouse,100
1197,squirrel,8
1198,deer,8
1198,mouse,100
1198,squirrel,8
1199,deer,8
1199,mouse,100
1199,squirrel,8
1200,deer,8
1200,mouse,100
1200,squirrel,8
1201,deer,8
1201,mouse,100
1201,squirrel,8
1202,deer,8
1202,mouse,100
1202,squirrel,8
1203,deer,8
1203,mouse,100
1203,squirrel,8
1204,deer,8
1204,mouse,100
1204,squirrel,8
1205,deer,8
1205,mouse,100
1205,squirrel,8
1206,deer,8
1206,mouse,100
1206,squirrel,8
1207,deer,8
1207,mouse,100
1207,squirrel,8
1208,deer,8
1208,mouse,100
1208,squirrel,8
1209,deer,8
1209,mouse,100
1209,squirrel,8
1210,deer,8
1210,mouse,100
1210,squirrel,8
1211,deer,8
1211,mouse,100
1211,squirrel,8
1212,deer,8
1212,mouse,100
1212,squirrel,8
1213,deer,8
1213,mouse,100
1213,squirrel,8
1214,deer,8
1214,mouse,100
1214,squirrel,8
1215,deer,8
1215,mouse,100
1215,squirrel,8
1216,deer,8
1216,mouse,100
1216,squirrel,8
1217,deer,8
1217,mouse,100
1217,squirrel,8
1218,deer,8
1218,mouse,100
1218,squirrel,8
1219,deer,8
1219,mouse,100
1219,squirrel,8
1220,deer,8
1220,mouse,100
1220,squirrel,8
1221,deer,8
1221,mouse,100
1221,squirrel,8
1222,deer,8
1222,mouse,100
1222,squirrel,8
1223,deer,8
1223,mouse,100
1223,squirrel,8
1224,deer,8
1224,mouse,100
1224,squirrel,8
1225,deer,8
1225,mouse,100
1225,squirrel,8
1226,deer,8
1226,mouse,100
1226,squirrel,8
1227,deer,8
1227,mouse,100
1227,squirrel,8
1228,deer,8
1228,mouse,100
1228,squirrel,8
1229,deer,8
1229,mouse,100
1229,squirrel,8
1230,deer,8
1230,mouse,100
1230,squirrel,8
1231,deer,8
1231,mouse,100
1231,squirrel,8
1232,deer,8
1232,mouse,100
1232,squirrel,8
1233,deer,8
1233,mouse,100
1233,squirrel,8
1234,deer,8
1234,mouse,100
1234,squirrel,8
1235,deer,8
1235,mouse,100
1235,squirrel,8
1236,deer,8
1236,mouse,100
1236,squirrel,8
1237,deer,8
1237,mouse,100
1237,squirrel,8
1238,deer,8
1238,mouse,100
1238,squirrel,8
1239,deer,8
1239,mouse,100
1239,squirrel,8
1240,deer,8
1240,mouse,100
1240,squirrel,8
1241,deer,8
1241,mouse,100
1241,squirrel,8
1242,deer,8
1242,mouse,100
1242,squirrel,8
1243,deer,8
1243,mouse,100
1243,squirrel,8
1244,deer,8
1244,mouse,100
1244,squirrel,8
1245,deer,8
1245,mouse,100
1245,squirrel,8
1246,deer,8
1246,mouse,100
1246,squirrel,8
1247,deer,8
1247,mouse,100
1247,squirrel,8
1248,deer,8
1248,mouse,100
1248,squirrel,8
1249,deer,8
1249,mouse,100
1249,squirrel,8
1250,deer,8
1250,mouse,100
1250,squirrel,8
1251,deer,8
1251,mouse,100
1251,squirrel,8
1252,deer,8
1252,mouse,100
1252,squirrel,8
1253,deer,8
1253,mouse,100
1253,squirrel,8
1254,deer,8
1254,mouse,100
1254,squirrel,8
1255,deer,8
1255,mouse,100
1255,squirrel,8
1256,deer,8
1256,mouse,100
1256,squirrel,8
1257,deer,8
1257,mouse,100
1257,squirrel,8
1258,deer,8
1258,mouse,100
1258,squirrel,8
1259,deer,8
1259,mouse,100
1259,squirrel,8
1260,deer,8
1260,mouse,100
1260,squirrel,8
1261,deer,8
1261,mouse,100
1261,squirrel,8
1262,deer,8
1262,mouse,100
1262,squirrel,8
1263,deer,8
1263,mouse,100
1263,squirrel,8
1264,deer,8
1264,mouse,100
1264,squirrel,8
1265,deer,8
1265,mouse,100
1265,squirrel,8
1266,deer,8
1266,mouse,100
1266,squirrel,8
1267,deer,8
1267,mouse,100
1267,squirrel,8
1268,deer,8
1268,mouse,100
1268,squirrel,8
1269,deer,8
1269,mouse,100
1269,squirrel,8
1270,deer,8
1270,mouse,100
1270,squirrel,8
1271,deer,8
1271,mouse,100
1271,squirrel,8
1272,deer,8
1272,mouse,100
1272,squirrel,8
1273,deer,8
1273,mouse,100
1273,squirrel,8
1274,deer,8
1274,mouse,100
1274,squirrel,8
1275,deer,8
1275,mouse,100
1275,squirrel,8
1276,deer,8
1276,mouse,100
1276,squirrel,8
1277,deer,8
1277,mouse,100
1277,squirrel,8
1278,deer,8
1278,mouse,100
1278,squirrel,8
1279,deer,8
1279,mouse,100
1279,squirrel,8
1280,deer,8
1280,mouse,100
1280,squirrel,8
1281,deer,8
1281,mouse,100
1281,squirrel,8
1282,deer,8
1282,mouse,100
1282,squirrel,8
1283,deer,8
1283,mouse,100
1283,squirrel,8
1284,deer,8
1284,mouse,100
1284,squirrel,8
1285,deer,8
1285,mouse,100
1285,squirrel,8
1286,deer,8
1286,mouse,100
1286,squirrel,8
1287,deer,8
1287,mouse,100
1287,squirrel,8
1288,deer,8
1288,mouse,100
1288,squirrel,8
1289,deer,8
1289,mouse,100
1289,squirrel,8
1290,deer,8
1290,mouse,100
1290,squirrel,8
1291,deer,8
1291,mouse,100
1291,squirrel,8
1292,deer,8
1292,mouse,100
1292,squirrel,8
1293,deer,8
1293,mouse,100
1293,squirrel,8
1294,deer,8
1294,mouse,100
1294,squirrel,8
1295,deer,8
1295,mouse,100
1295,squirrel,8
1296,deer,8
1296,mouse,100
1296,squirrel,8
1297,deer,8
1297,mouse,100
1297,squirrel,8
1298,deer,8
1298,mouse,100
1298,squirrel,8
1299,deer,8
1299,mouse,100
1299,squirrel,8
1300,deer,8
1300,mouse,100
1300,squirrel,8
1301,deer,8
1301,mouse,100
1301,squirrel,8
1302,deer,8
1302,mouse,100
1302,squirrel,8
1303,deer,8
1303,mouse,100
1303,squirrel,8
1304,deer,8
1304,mouse,100
1304,squirrel,8
1305,deer,8
1305,mouse,100
1305,squirrel,8
1306,deer,8
1306,mouse,100
1306,squirrel,8
1307,deer,8
1307,mouse,100
1307,squirrel,8
1308,deer,8
1308,mouse,100
1308,squirrel,8
1309,deer,8
1309,mouse,100
1309,squirrel,8
1310,deer,8
1310,mouse,100
1310,squirrel,8
1311,deer,8
1311,mouse,100
1311,squirrel,8
1312,deer,8
1312,mouse,100
1312,squirrel,8
1313,deer,8
1313,mouse,100
1313,squirrel,8
1314,deer,8
1314,mouse,100
1314,squirrel,8
1315,deer,8
1315,mouse,100
1315,squirrel,8
1316,deer,8
1316,mouse,100
1316,squirrel,8
1317,deer,8
1317,mouse,100
1317,squirrel,8
1318,deer,8
1318,mouse,100
1318,squirrel,8
1319,deer,8
1319,mouse,100
1319,squirrel,8
1320,deer,8
1320,mouse,100
1320,squirrel,8
1321,deer,8
1321,mouse,100
1321,squirrel,8
1322,deer,8
1322,mouse,100
1322,squirrel,8
1323,deer,8
1323,mouse,100
1323,squirrel,8
1324,deer,8
1324,mouse,100
1324,squirrel,8
1325,deer,8
1325,mouse,100
1325,squirrel,8
1326,deer,8
1326,mouse,100
1326,squirrel,8
1327,deer,8
1327,mouse,100
1327,squirrel,8
1328,deer,8
1328,mouse,100
1328,squirrel,8
1329,deer,8
1329,mouse,100
1329,squirrel,8
1330,deer,8
1330,mouse,100
1330,squirrel,8
1331,deer,8
1331,mouse,100
1331,squirrel,8
1332,deer,8
1332,mouse,100
1332,squirrel,8
1333,deer,8
1333,mouse,100
1333,squirrel,8
1334,deer,8
1334,mouse,100
1334,squirrel,8
1335,deer,8
1335,mouse,100
1335,squirrel,8
1336,deer,8
1336,mouse,100
1336,squirrel,8
1337,deer,8
1337,mouse,100
1337,squirrel,8
1338,deer,8
1338,mouse,100
1338,squirrel,8
1339,deer,8
1339,mouse,100
1339,squirrel,8
1340,deer,8
1340,mouse,100
1340,squirrel,8
1341,deer,8
1341,mouse,100
1341,squirrel,8
1342,deer,8
1342,mouse,100
1342,squirrel,8
1343,deer,8
1343,mouse,100
1343,squirrel,8
1344,deer,8
1344,mouse,100
1344,squirrel,8
1345,deer,8
1345,mouse,100
1345,squirrel,8
1346,deer,8
1346,mouse,100
1346,squirrel,8
1347,deer,8
1347,mouse,100
1347,squirrel,8
1348,deer,8
1348,mouse,100
1348,squirrel,8
1349,deer,8
1349,mouse,100
1349,squirrel,8
1350,deer,8
1350,mouse,100
1350,squirrel,8
1351,deer,8
1351,mouse,100
1351,squirrel,8
1352,deer,8
1352,mouse,100
1352,squirrel,8
1353,deer,8
1353,mouse,100
1353,squirrel,8
1354,deer,8
1354,mouse,100
1354,squirrel,8
1355,deer,8
1355,mouse,100
1355,squirrel,8
1356,deer,8
1356,mouse,100
1356,squirrel,8
1357,deer,8
1357,mouse,100
1357,squirrel,8
1358,deer,8
1358,mouse,100
1358,squirrel,8
1359,deer,8
1359,mouse,100
1359,squirrel,8
1360,deer,8
1360,mouse,100
1360,squirrel,8
1361,deer,8
1361,mouse,100
1361,squirrel,8
1362,deer,8
1362,mouse,100
1362,squirrel,8
1363,deer,8
1363,mouse,100
1363,squirrel,8
1364,deer,8
1364,mouse,100
1364,squirrel,8
1365,deer,8
1365,mouse,100
1365,squirrel,8
1366,deer,8
1366,mouse,100
1366,squirrel,8
1367,deer,8
1367,mouse,100
1367,squirrel,8
1368,deer,8
1368,mouse,100
1368,squirrel,8
1369,deer,8
1369,mouse,100
1369,squirrel,8
1370,deer,8
1370,mouse,100
1370,squirrel,8
1371,deer,8
1371,mouse,100
1371,squirrel,8
1372,deer,8
1372,mouse,100
1372,squirrel,8
1373,deer,8
1373,mouse,100
1373,squirrel,8
1374,deer,8
1374,mouse,100
1374,squirrel,8
1375,deer,8
1375,mouse,100
1375,squirrel,8
1376,deer,8
1376,mouse,100
1376,squirrel,8
1377,deer,8
1377,mouse,100
1377,squirrel,8
1378,deer,8
1378,mouse,100
1378,squirrel,8
1379,deer,8
1379,mouse,100
1379,squirrel,8
1380,deer,8
1380,mouse,100
1380,squirrel,8
1381,deer,8
1381,mouse,100
1381,squirrel,8
1382,deer,8
1382,mouse,100
1382,squirrel,8
1383,deer,8
1383,mouse,100
1383,squirrel,8
1384,deer,8
1384,mouse,100
1384,squirrel,8
1385,deer,8
1385,mouse,100
1385,squirrel,8
1386,deer,8
1386,mouse,100
1386,squirrel,8
1387,deer,8
1387,mouse,100
1387,squirrel,8
1388,deer,8
1388,mouse,100
1388,squirrel,8
1389,deer,8
1389,mouse,100
1389,squirrel,8
1390,deer,8
1390,mouse,100
1390,squirrel,8
1391,deer,8
1391,mouse,100
1391,squirrel,8
1392,deer,8
1392,mouse,100
1392,squirrel,8
1393,deer,8
1393,mouse,100
1393,squirrel,8
1394,deer,8
1394,mouse,100
1394,squirrel,8
1395,deer,8
1395,mouse,100
1395,squirrel,8
1396,deer,8
1396,mouse,100
1396,squirrel,8
1397,deer,8
1397,mouse,100
1397,squirrel,8
1398,deer,8
1398,mouse,100
1398,squirrel,8
1399,deer,8
1399,mouse,100
1399,squirrel,8
1400,deer,8
1400,mouse,100
1400,squirrel,8
1401,deer,8
1401,mouse,100
1401,squirrel,8
1402,deer,8
1402,mouse,100
1402,squirrel,8
1403,deer,8
1403,mouse,100
1403,squirrel,8
1404,deer,8
1404,mouse,100
1404,squirrel,8
1405,deer,8
1405,mouse,100
1405,squirrel,8
1406,deer,8
1406,mouse,100
1406,squirrel,8
1407,deer,8
1407,mouse,100
1407,squirrel,8
1408,deer,8
1408,mouse,100
1408,squirrel,8
1409,deer,8
1409,mouse,100
1409,squirrel,8
1410,deer,8
1410,mouse,100
1410,squirrel,8
1411,deer,8
1411,mouse,100
1411,squirrel,8
1412,deer,8
1412,mouse,100
1412,squirrel,8
1413,deer,8
1413,mouse,100
1413,squirrel,8
1414,deer,8
1414,mouse,100
1414,squirrel,8
1415,deer,8
1415,mouse,100
1415,squirrel,8
1416,deer,8
1416,mouse,100
1416,squirrel,8
1417,deer,8
1417,mouse,100
1417,squirrel,8
1418,deer,8
1418,mouse,100
1418,squirrel,8
1419,deer,8
1419,mouse,100
1419,squirrel,8
1420,deer,8
1420,mouse,100
1420,squirrel,8
1421,deer,8
1421,mouse,100
1421,squirrel,8
1422,deer,8
1422,mouse,100
1422,squirrel,8
1423,deer,8
1423,mouse,100
1423,squirrel,8
1424,deer,8
1424,mouse,100
1424,squirrel,8
1425,deer,8
1425,mouse,100
1425,squirrel,8
1426,deer,8
1426,mouse,100
1426,squirrel,8
1427,deer,8
1427,mouse,100
1427,squirrel,8
1428,deer,8
1428,mouse,100
1428,squirrel,8
1429,deer,8
1429,mouse,100
1429,squirrel,8
1430,deer,8
1430,mouse,100
1430,squirrel,8
1431,deer,8
1431,mouse,100
1431,squirrel,8
1432,deer,8
1432,mouse,100
1432,squirrel,8
1433,deer,8
1433,mouse,100
1433,squirrel,8
1434,deer,8
1434,mouse,100
1434,squirrel,8
1435,deer,8
1435,mouse,100
1435,squirrel,8
1436,deer,8
1436,mouse,100
1436,squirrel,8
1437,deer,8
1437,mouse,100
1437,squirrel,8
1438,deer,8
1438,mouse,100
1438,squirrel,8
1439,deer,8
1439,mouse,100
1439,squirrel,8
1440,deer,8
1440,mouse,100
1440,squirrel,8
1441,deer,8
1441,mouse,100
1441,squirrel,8
1442,deer,8
1442,mouse,100
1442,squirrel,8
1443,deer,8
1443,mouse,100
1443,squirrel,8
1444,deer,8
1444,mouse,100
1444,squirrel,8
1445,deer,8
1445,mouse,100
1445,squirrel,8
1446,deer,8
1446,mouse,100
1446,squirrel,8
1447,deer,8
1447,mouse,100
1447,squirrel,8
1448,deer,8
1448,mouse,100
1448,squirrel,8
1449,deer,8
1449,mouse,100
1449,squirrel,8
1450,deer,8
1450,mouse,100
1450,squirrel,8
1451,deer,8
1451,mouse,100
1451,squirrel,8
1452,deer,8
1452,mouse,100
1452,squirrel,8
1453,deer,8
1453,mouse,100
1453,squirrel,8
1454,deer,8
1454,mouse,100
1454,squirrel,8
1455,deer,8
1455,mouse,100
1455,squirrel,8
1456,deer,8
1456,mouse,100
1456,squirrel,8
1457,deer,8
1457,mouse,100
1457,squirrel,8
1458,deer,8
1458,mouse,100
1458,squirrel,8
1459,deer,8
1459,mouse,100
1459,squirrel,8
1460,deer,8
1460,mouse,100
1460,squirrel,8
1461,deer,8
1461,mouse,100
1461,squirrel,8
1462,deer,8
1462,mouse,100
1462,squirrel,8
1463,deer,8
1463,mouse,100
1463,squirrel,8
1464,deer,8
1464,mouse,100
1464,squirrel,8
1465,deer,8
1465,mouse,100
1465,squirrel,8
1466,deer,8
1466,mouse,100
1466,squirrel,8
1467,deer,8
1467,mouse,100
1467,squirrel,8
1468,deer,8
1468,mouse,100
1468,squirrel,8
1469,deer,8
1469,mouse,100
1469,squirrel,8
1470,deer,8
1470,mouse,100
1470,squirrel,8
1471,deer,8
1471,mouse,100
1471,squirrel,8
1472,deer,8
1472,mouse,100
1472,squirrel,8
1473,deer,8
1473,mouse,100
1473,squirrel,8
1474,deer,8
1474,mouse,100
1474,squirrel,8
1475,deer,8
1475,mouse,100
1475,squirrel,8
1476,deer,8
1476,mouse,100
1476,squirrel,8
1477,deer,8
1477,mouse,100
1477,squirrel,8
1478,deer,8
1478,mouse,100
1478,squirrel,8
1479,deer,8
1479,mouse,100
1479,squirrel,8
1480,deer,8
1480,mouse,100
1480,squirrel,8
1481,deer,8
1481,mouse,100
1481,squirrel,8
1482,deer,8
1482,mouse,100
1482,squirrel,8
1483,deer,8
1483,mouse,100
1483,squirrel,8
1484,deer,8
1484,mouse,100
1484,squirrel,8
1485,deer,8
1485,mouse,100
1485,squirrel,8
1486,deer,8
1486,mouse,100
1486,squirrel,8
1487,deer,8
1487,mouse,100
1487,squirrel,8
1488,deer,8
1488,mouse,100
1488,squirrel,8
1489,deer,8
1489,mouse,100
1489,squirrel,8
1490,deer,8
1490,mouse,100
1490,squirrel,8
1491,deer,8
1491,mouse,100
1491,squirrel,8
1492,deer,8
1492,mouse,100
1492,squirrel,8
1493,deer,8
1493,mouse,100
1493,squirrel,8
1494,deer,8
1494,mouse,100
1494,squirrel,8
1495,deer,8
1495,mouse,100
1495,squirrel,8
1496,deer,8
1496,mouse,100
1496,squirrel,8
1497,deer,8
1497,mouse,100
1497,squirrel,8
1498,deer,8
1498,mouse,100
1498,squirrel,8
1499,deer,8
1499,mouse,100
1499,squirrel,8
1500,deer,8
1500,mouse,100
1500,squirrel,8
1501,deer,8
1501,mouse,100
1501,squirrel,8
1502,deer,8
1502,mouse,100
1502,squirrel,8
1503,deer,8
1503,mouse,100
1503,squirrel,8
1504,deer,8
1504,mouse,100
1504,squirrel,8
1505,deer,8
1505,mouse,100
1505,squirrel,8
1506,deer,8
1506,mouse,100
1506,squirrel,8
1507,deer,8
1507,mouse,100
1507,squirrel,8
1508,deer,8
1508,mouse,100
1508,squirrel,8
1509,deer,8
1509,mouse,100
1509,squirrel,8
1510,deer,8
1510,mouse,100
1510,squirrel,8
1511,deer,8
1511,mouse,100
1511,squirrel,8
1512,deer,8
1512,mouse,100
1512,squirrel,8
1513,deer,8
1513,mouse,100
1513,squirrel,8
1514,deer,8
1514,mouse,100
1514,squirrel,8
1515,deer,8
1515,mouse,100
1515,squirrel,8
1516,deer,8
1516,mouse,100
1516,squirrel,8
1517,deer,8
1517,mouse,100
1517,squirrel,8
1518,deer,8
1518,mouse,100
1518,squirrel,8
1519,deer,8
1519,mouse,100
1519,squirrel,8
1520,deer,8
1520,mouse,100
1520,squirrel,8
1521,deer,8
1521,mouse,100
1521,squirrel,8
1522,deer,8
1522,mouse,100
1522,squirrel,8
1523,deer,8
1523,mouse,100
1523,squirrel,8
1524,deer,8
1524,mouse,100
1524,squirrel,8
1525,deer,8
1525,mouse,100
1525,squirrel,8
1526,deer,8
1526,mouse,100
1526,squirrel,8
1527,deer,8
1527,mouse,100
1527,squirrel,8
1528,deer,8
1528,mouse,100
1528,squirrel,8
1529,deer,8
1529,mouse,100
1529,squirrel,8
1530,deer,8
1530,mouse,100
1530,squirrel,8
1531,deer,8
1531,mouse,100
1531,squirrel,8
1532,deer,8
1532,mouse,100
1532,squirrel,8
1533,deer,8
1533,mouse,100
1533,squirrel,8
1534,deer,8
1534,mouse,100
1534,squirrel,8
1535,deer,8
1535,mouse,100
1535,squirrel,8
1536,deer,8
1536,mouse,100
1536,squirrel,8
1537,deer,8
1537,mouse,100
1537,squirrel,8
1538,deer,8
1538,mouse,100
1538,squirrel,8
1539,deer,8
1539,mouse,100
1539,squirrel,8
1540,deer,8
1540,mouse,100
1540,squirrel,8
1541,deer,8
1541,mouse,100
1541,squirrel,8
1542,deer,8
1542,mouse,100
1542,squirrel,8
1543,deer,8
1543,mouse,100
1543,squirrel,8
1544,deer,8
1544,mouse,100
1544,squirrel,8
1545,deer,8
1545,mouse,100
1545,squirrel,8
1546,deer,8
1546,mouse,100
1546,squirrel,8
1547,deer,8
1547,mouse,100
1547,squirrel,8
1548,deer,8
1548,mouse,100
1548,squirrel,8
1549,deer,8
1549,mouse,100
1549,squirrel,8
1550,deer,8
1550,mouse,100
1550,squirrel,8
1551,deer,8
1551,mouse,100
1551,squirrel,8
1552,deer,8
1552,mouse,100
1552,squirrel,8
1553,deer,8
1553,mouse,100
1553,squirrel,8
1554,deer,8
1554,mouse,100
1554,squirrel,8
1555,deer,8
1555,mouse,100
1555,squirrel,8
1556,deer,8
1556,mouse,100
1556,squirrel,8
1557,deer,8
1557,mouse,100
1557,squirrel,8
1558,deer,8
1558,mouse,100
1558,squirrel,8
1559,deer,8
1559,mouse,100
1559,squirrel,8
1560,deer,8
1560,mouse,100
1560,squirrel,8
1561,deer,8
1561,mouse,100
1561,squirrel,8
1562,deer,8
1562,mouse,100
1562,squirrel,8
1563,deer,8
1563,mouse,100
1563,squirrel,8
1564,deer,8
1564,mouse,100
1564,squirrel,8
1565,deer,8
1565,mouse,100
1565,squirrel,8
1566,deer,8
1566,mouse,100
1566,squirrel,8
1567,deer,8
1567,mouse,100
1567,squirrel,8
1568,deer,8
1568,mouse,100
1568,squirrel,8
1569,deer,8
1569,mouse,100
1569,squirrel,8
1570,deer,8
1570,mouse,100
1570,squirrel,8
1571,deer,8
1571,mouse,100
1571,squirrel,8
1572,deer,8
1572,mouse,100
1572,squirrel,8
1573,deer,8
1573,mouse,100
1573,squirrel,8
1574,deer,8
1574,mouse,100
1574,squirrel,8
1575,deer,8
1575,mouse,100
1575,squirrel,8
1576,deer,8
1576,mouse,100
1576,squirrel,8
1577,deer,8
1577,mouse,100
1577,squirrel,8
1578,deer,8
1578,mouse,100
1578,squirrel,8
1579,deer,8
1579,mouse,100
1579,squirrel,8
1580,deer,8
1580,mouse,100
1580,squirrel,8
1581,deer,8
1581,mouse,100
1581,squirrel,8
1582,deer,8
1582,mouse,100
1582,squirrel,8
1583,deer,8
1583,mouse,100
1583,squirrel,8
1584,deer,8
1584,mouse,100
1584,squirrel,8
1585,deer,8
1585,mouse,100
1585,squirrel,8
1586,deer,8
1586,mouse,100
1586,squirrel,8
1587,deer,8
1587,mouse,100
1587,squirrel,8
1588,deer,8
1588,mouse,100
1588,squirrel,8
1589,deer,8
1589,mouse,100
1589,squirrel,8
1590,deer,8
1590,mouse,100
1590,squirrel,8
1591,deer,8
1591,mouse,100
1591,squirrel,8
1592,deer,8
1592,mouse,100
1592,squirrel,8
1593,deer,8
1593,mouse,100
1593,squirrel,8
1594,deer,8
1594,mouse,100
1594,squirrel,8
1595,deer,8
1595,mouse,100
1595,squirrel,8
1596,deer,8
1596,mouse,100
1596,squirrel,8
1597,deer,8
1597,mouse,100
1597,squirrel,8
1598,deer,8
1598,mouse,100
1598,squirrel,8
1599,deer,8
1599,mouse,100
1599,squirrel,8
1600,deer,8
1600,mouse,100
1600,squirrel,8
1601,deer,8
1601,mouse,100
1601,squirrel,8
1602,deer,8
1602,mouse,100
1602,squirrel,8
1603,deer,8
1603,mouse,100
1603,squirrel,8
1604,deer,8
1604,mouse,100
1604,squirrel,8
1605,deer,8
1605,mouse,100
1605,squirrel,8
1606,deer,8
1606,mouse,100
1606,squirrel,8
1607,deer,8
1607,mouse,100
1607,squirrel,8
1608,deer,8
1608,mouse,100
1608,squirrel,8
1609,deer,8
1609,mouse,100
1609,squirrel,8
1610,deer,8
1610,mouse,100
1610,squirrel,8
1611,deer,8
1611,mouse,100
1611,squirrel,8
1612,deer,8
1612,mouse,100
1612,squirrel,8
1613,deer,8
1613,mouse,100
1613,squirrel,8
1614,deer,8
1614,mouse,100
1614,squirrel,8
1615,deer,8
1615,mouse,100
1615,squirrel,8
1616,deer,8
1616,mouse,100
1616,squirrel,8
1617,deer,8
1617,mouse,100
1617,squirrel,8
1618,deer,8
1618,mouse,100
1618,squirrel,8
1619,deer,8
1619,mouse,100
1619,squirrel,8
1620,deer,8
1620,mouse,100
1620,squirrel,8
1621,deer,8
1621,mouse,100
1621,squirrel,8
1622,deer,8
1622,mouse,100
1622,squirrel,8
1623,deer,8
1623,mouse,100
1623,squirrel,8
1624,deer,8
1624,mouse,100
1624,squirrel,8
1625,deer,8
1625,mouse,100
1625,squirrel,8
1626,deer,8
1626,mouse,100
1626,squirrel,8
1627,deer,8
1627,mouse,100
1627,squirrel,8
1628,deer,8
1628,mouse,100
1628,squirrel,8
1629,deer,8
1629,mouse,100
1629,squirrel,8
1630,deer,8
1630,mouse,100
1630,squirrel,8
1631,deer,8
1631,mouse,100
1631,squirrel,8
1632,deer,8
1632,mouse,100
1632,squirrel,8
1633,deer,8
1633,mouse,100
1633,squirrel,8
1634,deer,8
1634,mouse,100
1634,squirrel,8
1635,deer,8
1635,mouse,100
1635,squirrel,8
1636,deer,8
1636,mouse,100
1636,squirrel,8
1637,deer,8
1637,mouse,100
1637,squirrel,8
1638,deer,8
1638,mouse,100
1638,squirrel,8
1639,deer,8
1639,mouse,100
1639,squirrel,8
1640,deer,8
1640,mouse,100
1640,squirrel,8
1641,deer,8
1641,mouse,100
1641,squirrel,8
1642,deer,8
1642,mouse,100
1642,squirrel,8
1643,deer,8
1643,mouse,100
1643,squirrel,8
1644,deer,8
1644,mouse,100
1644,squirrel,8
1645,deer,8
1645,mouse,100
1645,squirrel,8
1646,deer,8
1646,mouse,100
1646,squirrel,8
1647,deer,8
1647,mouse,100
1647,squirrel,8
1648,deer,8
1648,mouse,100
1648,squirrel,8
1649,deer,8
1649,mouse,100
1649,squirrel,8
1650,deer,8
1650,mouse,100
1650,squirrel,8
1651,deer,8
1651,mouse,100
1651,squirrel,8
1652,deer,8
1652,mouse,100
1652,squirrel,8
1653,deer,8
1653,mouse,100
1653,squirrel,8
1654,deer,8
1654,mouse,100
1654,squirrel,8
1655,deer,8
1655,mouse,100
1655,squirrel,8
1656,deer,8
1656,mouse,100
1656,squirrel,8
1657,deer,8
1657,mouse,100
1657,squirrel,8
1658,deer,8
1658,mouse,100
1658,squirrel,8
1659,deer,8
1659,mouse,100
1659,squirrel,8
1660,deer,8
1660,mouse,100
1660,squirrel,8
1661,deer,8
1661,mouse,100
1661,squirrel,8
1662,deer,8
1662,mouse,100
1662,squirrel,8
1663,deer,8
1663,mouse,100
1663,squirrel,8
1664,deer,8
1664,mouse,100
1664,squirrel,8
1665,deer,8
1665,mouse,100
